"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"533","Draymond Green","Golden State Warriors","3/31/17",2016,3,0,33,"missed shot","Jump Shot","3PT Field Goal",26,"Houston Rockets",78,254,36
"534","Draymond Green","Golden State Warriors","3/29/17",2016,1,8,11,"missed shot","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",79,247,4
"535","Draymond Green","Golden State Warriors","3/28/17",2016,4,1,12,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",51,242,47
"536","Draymond Green","Golden State Warriors","3/28/17",2016,3,4,1,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",181,169,32
"537","Draymond Green","Golden State Warriors","3/28/17",2016,1,1,36,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",92,232,11
"538","Draymond Green","Golden State Warriors","3/28/17",2016,2,5,59,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",107,224,19
"539","Draymond Green","Golden State Warriors","3/28/17",2016,2,0,3,"missed shot","Jump Shot","3PT Field Goal",34,"Houston Rockets",-78,331,24
"540","Draymond Green","Golden State Warriors","3/28/17",2016,1,6,9,"made shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",138,210,6
"541","Draymond Green","Golden State Warriors","3/28/17",2016,4,2,14,"made shot","Jump Shot","2PT Field Goal",16,"Houston Rockets",-161,38,46
"542","Draymond Green","Golden State Warriors","3/26/17",2016,1,8,20,"missed shot","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-125,237,4
"543","Draymond Green","Golden State Warriors","3/26/17",2016,4,1,17,"missed shot","Jump Shot","2PT Field Goal",5,"Memphis Grizzlies",37,41,47
"544","Draymond Green","Golden State Warriors","3/24/17",2016,1,0,0,"missed shot","Jump Shot","2PT Field Goal",6,"Sacramento Kings",-11,65,12
"545","Draymond Green","Golden State Warriors","3/24/17",2016,3,9,54,"missed shot","Jump Shot","3PT Field Goal",26,"Sacramento Kings",22,262,27
"546","Draymond Green","Golden State Warriors","3/24/17",2016,4,7,13,"missed shot","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-187,200,41
"547","Draymond Green","Golden State Warriors","3/24/17",2016,1,10,24,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-1,259,2
"548","Draymond Green","Golden State Warriors","3/24/17",2016,3,0,6,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-19,257,36
"549","Draymond Green","Golden State Warriors","3/21/17",2016,1,1,54,"made shot","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",66,232,11
"550","Draymond Green","Golden State Warriors","3/21/17",2016,2,2,25,"missed shot","Jump Shot","2PT Field Goal",19,"Dallas Mavericks",97,164,22
"551","Draymond Green","Golden State Warriors","3/21/17",2016,4,5,34,"missed shot","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",20,242,43
"552","Draymond Green","Golden State Warriors","3/21/17",2016,1,10,26,"missed shot","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-160,178,2
"553","Draymond Green","Golden State Warriors","3/21/17",2016,3,9,24,"missed shot","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",96,219,27
"554","Draymond Green","Golden State Warriors","3/20/17",2016,1,8,49,"missed shot","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",69,232,4
"555","Draymond Green","Golden State Warriors","3/18/17",2016,1,6,20,"missed shot","Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",-60,105,6
"556","Draymond Green","Golden State Warriors","3/18/17",2016,1,8,19,"missed shot","Jump Shot","2PT Field Goal",10,"Milwaukee Bucks",42,92,4
"557","Draymond Green","Golden State Warriors","3/16/17",2016,2,1,38,"missed shot","Jump Shot","3PT Field Goal",28,"Orlando Magic",-158,242,23
"558","Draymond Green","Golden State Warriors","3/16/17",2016,1,9,44,"missed shot","Jump Shot","3PT Field Goal",26,"Orlando Magic",-192,188,3
"559","Draymond Green","Golden State Warriors","3/14/17",2016,4,11,2,"missed shot","Jump Shot","2PT Field Goal",6,"Philadelphia 76ers",-9,67,37
"560","Draymond Green","Golden State Warriors","3/14/17",2016,4,5,1,"missed shot","Jump Shot","2PT Field Goal",11,"Philadelphia 76ers",61,95,43
"561","Draymond Green","Golden State Warriors","3/14/17",2016,1,7,46,"missed shot","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-153,214,5
"562","Draymond Green","Golden State Warriors","3/14/17",2016,3,1,13,"missed shot","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-107,229,35
"563","Draymond Green","Golden State Warriors","3/6/17",2016,4,11,12,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-143,213,37
"564","Draymond Green","Golden State Warriors","3/6/17",2016,4,3,37,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",25,252,45
"565","Draymond Green","Golden State Warriors","3/6/17",2016,3,10,15,"made shot","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-14,242,26
"566","Draymond Green","Golden State Warriors","3/6/17",2016,3,9,45,"missed shot","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",32,237,27
"567","Draymond Green","Golden State Warriors","3/6/17",2016,1,11,7,"made shot","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-17,247,1
"568","Draymond Green","Golden State Warriors","3/5/17",2016,2,10,27,"missed shot","Jump Shot","3PT Field Goal",23,"New York Knicks",210,111,14
"569","Draymond Green","Golden State Warriors","3/5/17",2016,4,8,23,"missed shot","Jump Shot","3PT Field Goal",24,"New York Knicks",76,229,40
"570","Draymond Green","Golden State Warriors","3/5/17",2016,1,9,52,"made shot","Jump Shot","3PT Field Goal",23,"New York Knicks",-233,-31,3
"571","Draymond Green","Golden State Warriors","3/5/17",2016,3,9,8,"missed shot","Jump Shot","3PT Field Goal",25,"New York Knicks",-176,178,27
"572","Draymond Green","Golden State Warriors","3/5/17",2016,1,5,48,"missed shot","Jump Shot","2PT Field Goal",8,"New York Knicks",-60,67,7
"573","Draymond Green","Golden State Warriors","3/2/17",2016,3,8,35,"missed shot","Jump Shot","3PT Field Goal",27,"Chicago Bulls",138,237,28
"574","Draymond Green","Golden State Warriors","3/2/17",2016,4,2,34,"missed shot","Jump Shot","3PT Field Goal",25,"Chicago Bulls",141,213,46
"575","Draymond Green","Golden State Warriors","3/2/17",2016,2,1,37,"made shot","Jump Shot","3PT Field Goal",24,"Chicago Bulls",-19,242,23
"576","Draymond Green","Golden State Warriors","3/2/17",2016,3,9,36,"made shot","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-37,252,27
"577","Draymond Green","Golden State Warriors","2/28/17",2016,2,7,50,"missed shot","Jump Shot","3PT Field Goal",29,"Washington Wizards",-7,298,17
"578","Draymond Green","Golden State Warriors","2/28/17",2016,3,10,38,"missed shot","Jump Shot","2PT Field Goal",19,"Washington Wizards",64,183,26
"579","Draymond Green","Golden State Warriors","2/28/17",2016,4,1,4,"made shot","Jump Shot","3PT Field Goal",26,"Washington Wizards",112,244,47
"580","Draymond Green","Golden State Warriors","2/28/17",2016,1,8,31,"missed shot","Jump Shot","2PT Field Goal",8,"Washington Wizards",78,41,4
"581","Draymond Green","Golden State Warriors","2/28/17",2016,4,5,59,"missed shot","Jump Shot","2PT Field Goal",19,"Washington Wizards",74,180,43
"582","Draymond Green","Golden State Warriors","2/28/17",2016,4,2,17,"made shot","Jump Shot","3PT Field Goal",23,"Washington Wizards",-232,26,46
"583","Draymond Green","Golden State Warriors","2/27/17",2016,1,6,7,"missed shot","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",150,208,6
"584","Draymond Green","Golden State Warriors","2/27/17",2016,4,9,30,"missed shot","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-7,257,39
"585","Draymond Green","Golden State Warriors","4/4/17",2016,1,9,35,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",42,252,3
"586","Draymond Green","Golden State Warriors","2/27/17",2016,2,5,33,"missed shot","Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-40,2,19
"587","Draymond Green","Golden State Warriors","2/25/17",2016,1,1,16,"missed shot","Jump Shot","2PT Field Goal",6,"Brooklyn Nets",-45,41,11
"588","Draymond Green","Golden State Warriors","2/25/17",2016,4,11,39,"missed shot","Jump Shot","2PT Field Goal",9,"Brooklyn Nets",-12,92,37
"589","Draymond Green","Golden State Warriors","2/25/17",2016,3,5,45,"missed shot","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",148,213,31
"590","Draymond Green","Golden State Warriors","2/25/17",2016,1,7,18,"missed shot","Jump Shot","2PT Field Goal",5,"Brooklyn Nets",17,57,5
"591","Draymond Green","Golden State Warriors","2/25/17",2016,1,0,0,"missed shot","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",228,23,12
"592","Draymond Green","Golden State Warriors","2/15/17",2016,2,11,43,"missed shot","Jump Shot","2PT Field Goal",7,"Sacramento Kings",-58,52,13
"593","Draymond Green","Golden State Warriors","2/15/17",2016,1,0,38,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",232,11,12
"594","Draymond Green","Golden State Warriors","2/15/17",2016,1,1,4,"missed shot","Jump Shot","3PT Field Goal",26,"Sacramento Kings",99,249,11
"595","Draymond Green","Golden State Warriors","2/13/17",2016,1,6,18,"missed shot","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-124,213,6
"596","Draymond Green","Golden State Warriors","2/13/17",2016,1,9,31,"missed shot","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-223,100,3
"597","Draymond Green","Golden State Warriors","2/11/17",2016,1,9,16,"missed shot","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-122,223,3
"598","Draymond Green","Golden State Warriors","2/10/17",2016,1,0,1,"missed shot","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-129,242,12
"599","Draymond Green","Golden State Warriors","2/10/17",2016,3,2,25,"missed shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-45,252,34
"600","Draymond Green","Golden State Warriors","2/10/17",2016,4,9,59,"missed shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-88,242,39
"601","Draymond Green","Golden State Warriors","2/8/17",2016,4,4,26,"made shot","Jump Shot","3PT Field Goal",27,"Chicago Bulls",-47,272,44
"602","Draymond Green","Golden State Warriors","2/8/17",2016,4,10,36,"missed shot","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,11,38
"603","Draymond Green","Golden State Warriors","2/8/17",2016,1,10,34,"missed shot","Jump Shot","2PT Field Goal",21,"Chicago Bulls",162,136,2
"604","Draymond Green","Golden State Warriors","2/8/17",2016,4,11,38,"made shot","Jump Shot","3PT Field Goal",27,"Chicago Bulls",-153,223,37
"605","Draymond Green","Golden State Warriors","2/8/17",2016,2,6,52,"made shot","Jump Shot","3PT Field Goal",28,"Chicago Bulls",-37,278,18
"606","Draymond Green","Golden State Warriors","2/4/17",2016,2,9,54,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",4,252,15
"607","Draymond Green","Golden State Warriors","2/4/17",2016,1,6,31,"missed shot","Jump Shot","2PT Field Goal",3,"Sacramento Kings",25,23,6
"608","Draymond Green","Golden State Warriors","2/4/17",2016,4,10,52,"missed shot","Jump Shot","3PT Field Goal",26,"Sacramento Kings",15,267,38
"609","Draymond Green","Golden State Warriors","2/4/17",2016,2,11,19,"missed shot","Jump Shot","2PT Field Goal",3,"Sacramento Kings",33,2,13
"610","Draymond Green","Golden State Warriors","2/4/17",2016,4,9,18,"missed shot","Jump Shot","2PT Field Goal",18,"Sacramento Kings",-119,139,39
"611","Draymond Green","Golden State Warriors","2/4/17",2016,1,9,39,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-74,242,3
"612","Draymond Green","Golden State Warriors","2/4/17",2016,1,6,10,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",71,247,6
"613","Draymond Green","Golden State Warriors","2/4/17",2016,3,5,44,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-130,214,31
"614","Draymond Green","Golden State Warriors","2/4/17",2016,3,0,55,"missed shot","Jump Shot","3PT Field Goal",26,"Sacramento Kings",220,156,36
"615","Draymond Green","Golden State Warriors","2/4/17",2016,1,0,0,"missed shot","Jump Shot","3PT Field Goal",27,"Sacramento Kings",73,262,12
"616","Draymond Green","Golden State Warriors","2/1/17",2016,2,2,39,"missed shot","Jump Shot","2PT Field Goal",16,"Charlotte Hornets",-98,127,22
"617","Draymond Green","Golden State Warriors","2/1/17",2016,3,7,6,"missed shot","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",9,262,29
"618","Draymond Green","Golden State Warriors","2/1/17",2016,3,4,26,"missed shot","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",212,156,32
"619","Draymond Green","Golden State Warriors","2/1/17",2016,2,9,38,"missed shot","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-176,198,15
"620","Draymond Green","Golden State Warriors","2/1/17",2016,2,7,57,"missed shot","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-204,164,17
"621","Draymond Green","Golden State Warriors","2/1/17",2016,2,7,10,"missed shot","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-129,242,17
"622","Draymond Green","Golden State Warriors","2/1/17",2016,3,11,18,"made shot","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",232,8,25
"623","Draymond Green","Golden State Warriors","1/29/17",2016,1,0,49,"made shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-99,223,12
"624","Draymond Green","Golden State Warriors","1/29/17",2016,4,2,5,"missed shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-47,237,46
"625","Draymond Green","Golden State Warriors","1/29/17",2016,2,10,33,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-153,198,14
"626","Draymond Green","Golden State Warriors","1/29/17",2016,2,2,22,"missed shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",133,208,22
"627","Draymond Green","Golden State Warriors","1/29/17",2016,3,8,39,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-19,257,28
"628","Draymond Green","Golden State Warriors","1/28/17",2016,3,10,20,"missed shot","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",48,244,26
"629","Draymond Green","Golden State Warriors","1/25/17",2016,1,5,56,"made shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",148,200,7
"630","Draymond Green","Golden State Warriors","1/25/17",2016,3,9,59,"missed shot","Jump Shot","3PT Field Goal",28,"Charlotte Hornets",-81,272,27
"631","Draymond Green","Golden State Warriors","1/25/17",2016,2,11,20,"made shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",176,170,13
"632","Draymond Green","Golden State Warriors","1/22/17",2016,4,9,37,"missed shot","Jump Shot","3PT Field Goal",25,"Orlando Magic",-22,257,39
"633","Draymond Green","Golden State Warriors","1/22/17",2016,2,5,33,"missed shot","Jump Shot","3PT Field Goal",23,"Orlando Magic",-238,-1,19
"634","Draymond Green","Golden State Warriors","1/22/17",2016,1,7,0,"missed shot","Jump Shot","3PT Field Goal",26,"Orlando Magic",-183,185,5
"635","Draymond Green","Golden State Warriors","1/22/17",2016,3,0,0,"missed shot","Jump Shot","3PT Field Goal",23,"Orlando Magic",-237,31,36
"636","Draymond Green","Golden State Warriors","1/20/17",2016,2,11,46,"missed shot","Jump Shot","2PT Field Goal",7,"Houston Rockets",32,65,13
"637","Draymond Green","Golden State Warriors","1/20/17",2016,4,8,29,"missed shot","Jump Shot","2PT Field Goal",3,"Houston Rockets",1,36,40
"638","Draymond Green","Golden State Warriors","1/20/17",2016,4,9,59,"missed shot","Jump Shot","3PT Field Goal",27,"Houston Rockets",79,259,39
"639","Draymond Green","Golden State Warriors","1/20/17",2016,1,0,1,"missed shot","Jump Shot","3PT Field Goal",55,"Houston Rockets",-147,535,12
"640","Draymond Green","Golden State Warriors","1/20/17",2016,2,6,50,"made shot","Jump Shot","3PT Field Goal",26,"Houston Rockets",-40,257,18
"641","Draymond Green","Golden State Warriors","1/20/17",2016,3,7,37,"made shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",-4,247,29
"642","Draymond Green","Golden State Warriors","1/20/17",2016,1,8,44,"made shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",143,203,4
"643","Draymond Green","Golden State Warriors","1/20/17",2016,2,9,55,"missed shot","Jump Shot","2PT Field Goal",6,"Houston Rockets",-55,41,15
"644","Draymond Green","Golden State Warriors","1/18/17",2016,3,8,29,"missed shot","Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-2,36,28
"645","Draymond Green","Golden State Warriors","1/18/17",2016,4,2,27,"missed shot","Jump Shot","3PT Field Goal",27,"Oklahoma City Thunder",132,237,46
"646","Draymond Green","Golden State Warriors","1/16/17",2016,2,3,51,"missed shot","Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-71,23,21
"647","Draymond Green","Golden State Warriors","1/16/17",2016,2,10,41,"made shot","Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",-30,170,14
"648","Draymond Green","Golden State Warriors","1/8/17",2016,1,7,41,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",69,237,5
"649","Draymond Green","Golden State Warriors","1/8/17",2016,2,0,20,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",238,26,24
"650","Draymond Green","Golden State Warriors","1/8/17",2016,4,1,10,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-16,252,47
"651","Draymond Green","Golden State Warriors","1/8/17",2016,3,6,26,"made shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",232,8,30
"652","Draymond Green","Golden State Warriors","1/6/17",2016,1,7,1,"missed shot","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",112,247,5
"653","Draymond Green","Golden State Warriors","1/4/17",2016,1,3,52,"missed shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-186,190,9
"654","Draymond Green","Golden State Warriors","1/4/17",2016,4,10,39,"made shot","Jump Shot","2PT Field Goal",5,"Portland Trail Blazers",-47,33,38
"655","Draymond Green","Golden State Warriors","1/4/17",2016,4,7,28,"missed shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-76,252,41
"656","Draymond Green","Golden State Warriors","1/4/17",2016,1,9,42,"made shot","Jump Shot","3PT Field Goal",27,"Portland Trail Blazers",-173,213,3
"657","Draymond Green","Golden State Warriors","1/4/17",2016,4,9,24,"made shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-89,247,39
"658","Draymond Green","Golden State Warriors","1/2/17",2016,2,0,33,"missed shot","Jump Shot","3PT Field Goal",29,"Denver Nuggets",-176,237,24
"659","Draymond Green","Golden State Warriors","1/2/17",2016,3,3,23,"missed shot","Jump Shot","2PT Field Goal",5,"Denver Nuggets",27,51,33
"660","Draymond Green","Golden State Warriors","12/30/16",2016,1,4,55,"missed shot","Jump Shot","3PT Field Goal",27,"Dallas Mavericks",-194,188,8
"661","Draymond Green","Golden State Warriors","12/30/16",2016,1,11,47,"missed shot","Jump Shot","2PT Field Goal",9,"Dallas Mavericks",-22,90,1
"662","Draymond Green","Golden State Warriors","12/28/16",2016,3,10,33,"missed shot","Jump Shot","3PT Field Goal",25,"Toronto Raptors",-89,242,26
